SetId,MemberId,SetDesc,MemberDesc
944,7,AHU 2 Sequenced Valves Out,Low OA Temperature
944,8,AHU 2 Sequenced Valves Out,Low OA Temperature Startup
944,1,AHU 2 Sequenced Valves Out,Max
944,0,AHU 2 Sequenced Valves Out,Off
944,9,AHU 2 Sequenced Valves Out,Remain In Control
944,4,AHU 2 Sequenced Valves Out,T Control
1170,6,AHU 2 Sequenced Valves State,Failsoft
1170,3,AHU 2 Sequenced Valves State,Hold
1170,2,AHU 2 Sequenced Valves State,Limited Max
1170,5,AHU 2 Sequenced Valves State,LL-T Control
1170,7,AHU 2 Sequenced Valves State,Low OA Temperature
1170,1,AHU 2 Sequenced Valves State,Max
1170,0,AHU 2 Sequenced Valves State,Off
1170,8,AHU 2 Sequenced Valves State,Remain In Control
1170,4,AHU 2 Sequenced Valves State,T Control
907,8,AHU 2-Pipe State,Cooling T Control
907,10,AHU 2-Pipe State,Failsoft Cooling
907,9,AHU 2-Pipe State,Failsoft Heating
907,7,AHU 2-Pipe State,Heating T Control
907,5,AHU 2-Pipe State,Hold
907,4,AHU 2-Pipe State,Limited Max Cooling
907,3,AHU 2-Pipe State,Limited Max Heating
907,11,AHU 2-Pipe State,Low OA Temperature
907,2,AHU 2-Pipe State,Max Cooling
907,1,AHU 2-Pipe State,Max Heating
907,0,AHU 2-Pipe State,Off
907,6,AHU 2-Pipe State,Water Flush
908,6,AHU Application Mode,Auto
908,0,AHU Application Mode,Cool Only
908,2,AHU Application Mode,Fan Only
908,1,AHU Application Mode,Heat Only
908,4,AHU Application Mode,Purge
908,5,AHU Application Mode,Vent
908,3,AHU Application Mode,Water Flush
945,9,AHU Clg FBPD Out,Face
945,7,AHU Clg FBPD Out,Failsoft
945,6,AHU Clg FBPD Out,H Control
945,3,AHU Clg FBPD Out,Hold
945,2,AHU Clg FBPD Out,Limited Max
945,8,AHU Clg FBPD Out,Low OA Temperature
945,1,AHU Clg FBPD Out,Max
945,0,AHU Clg FBPD Out,Off
945,5,AHU Clg FBPD Out,T Control
945,4,AHU Clg FBPD Out,Water Flush
880,6,AHU Clg Staged Out,H Control
880,3,AHU Clg Staged Out,Hold
880,4,AHU Clg Staged Out,Instant Shutdown
880,2,AHU Clg Staged Out,Limited Max
880,1,AHU Clg Staged Out,Max
880,0,AHU Clg Staged Out,Off
880,5,AHU Clg Staged Out,T Control
909,7,AHU Clg Valve Out,Failsoft
909,6,AHU Clg Valve Out,H Control
909,3,AHU Clg Valve Out,Hold
909,2,AHU Clg Valve Out,Limited Max
909,8,AHU Clg Valve Out,Low OA Temperature
909,1,AHU Clg Valve Out,Max
909,0,AHU Clg Valve Out,Off
909,5,AHU Clg Valve Out,T Control
909,4,AHU Clg Valve Out,Water Flush
910,6,AHU Common Valve Out,Failsoft
910,3,AHU Common Valve Out,Hold
910,2,AHU Common Valve Out,Limited Max
910,7,AHU Common Valve Out,Low OA Temperature
910,1,AHU Common Valve Out,Max
910,0,AHU Common Valve Out,Off
910,5,AHU Common Valve Out,T Control
910,4,AHU Common Valve Out,Water Flush
946,7,AHU Common Valve State,Cooling T Control
946,9,AHU Common Valve State,Failsoft Cooling
946,8,AHU Common Valve State,Failsoft Heating
946,6,AHU Common Valve State,Heating T Control
946,4,AHU Common Valve State,Hold
946,3,AHU Common Valve State,Limited Max Cooling
946,2,AHU Common Valve State,Limited Max Heating
946,10,AHU Common Valve State,Low OA Temperature
946,1,AHU Common Valve State,Max
946,0,AHU Common Valve State,Off
946,5,AHU Common Valve State,Water Flush
947,5,AHU DAT DP MA,Cooling Idle
947,1,AHU DAT DP MA,Econ
947,3,AHU DAT DP MA,Econ+Mech
947,6,AHU DAT DP MA,Heating Idle
947,2,AHU DAT DP MA,Mech
947,4,AHU DAT DP MA,Preheat
947,0,AHU DAT DP MA,Satisfied
947,7,AHU DAT DP MA,Temperature Unreliable
696,6,AHU DAT DP MA HX,Cooling Idle
696,1,AHU DAT DP MA HX,Econ
696,2,AHU DAT DP MA HX,Econ+Mech
696,7,AHU DAT DP MA HX,Heating Idle
696,3,AHU DAT DP MA HX,HX Cool+Mech
696,4,AHU DAT DP MA HX,HX Heat
696,5,AHU DAT DP MA HX,HX Heat+Preheat
696,0,AHU DAT DP MA HX,Satisfied
696,8,AHU DAT DP MA HX,Temperature Unreliable
948,4,AHU DAT DP OA,Heating Idle
948,1,AHU DAT DP OA,HX Cool+Mech
948,2,AHU DAT DP OA,HX Heat
948,3,AHU DAT DP OA,HX Heat+Preheat
948,0,AHU DAT DP OA,Satisfied
948,5,AHU DAT DP OA,Temperature Unreliable
911,6,AHU DAT MA,Cooling Idle
911,1,AHU DAT MA,Econ
911,3,AHU DAT MA,Econ+Mech
911,7,AHU DAT MA,Heating Idle
911,2,AHU DAT MA,Mech
911,4,AHU DAT MA,Preheat
911,5,AHU DAT MA,Preheat+Reheat
911,0,AHU DAT MA,Satisfied
911,8,AHU DAT MA,Temperature Unreliable
697,7,AHU DAT MA HX,Cooling Idle
697,1,AHU DAT MA HX,Econ
697,2,AHU DAT MA HX,Econ+Mech
697,8,AHU DAT MA HX,Heating Idle
697,3,AHU DAT MA HX,HX Cool+Mech
697,4,AHU DAT MA HX,HX Heat
697,5,AHU DAT MA HX,HX Heat+Preheat
697,6,AHU DAT MA HX,HX Heat+Preheat+Reheat
697,0,AHU DAT MA HX,Satisfied
697,9,AHU DAT MA HX,Temperature Unreliable
949,5,AHU DAT OA,Heating Idle
949,1,AHU DAT OA,HX Cool+Mech
949,2,AHU DAT OA,HX Heat
949,3,AHU DAT OA,HX Heat+Preheat
949,4,AHU DAT OA,HX Heat+Preheat+Reheat
949,0,AHU DAT OA,Satisfied
949,6,AHU DAT OA,Temperature Unreliable
950,3,AHU DAT RST,Cooling DA-T Reset
950,2,AHU DAT RST,Heating DA-T Reset
950,1,AHU DAT RST,Hold
950,0,AHU DAT RST,Off
912,2,AHU Dehum States,Humidity Unreliable
912,0,AHU Dehum States,No Dehumid
912,1,AHU Dehum States,Normal Dehumid
1203,5,AHU Effective App Mode,Auto
1203,0,AHU Effective App Mode,Cool Only
1203,2,AHU Effective App Mode,Fan Only
1203,1,AHU Effective App Mode,Heat Only
1203,3,AHU Effective App Mode,Purge
1203,4,AHU Effective App Mode,Vent
979,2,AHU Fan Sequence,RF/EF First
979,1,AHU Fan Sequence,SF First
979,0,AHU Fan Sequence,SF Only
951,1,AHU Flow States,Low Flow
951,3,AHU Flow States,Manual Reset Fault
951,0,AHU Flow States,Normal
951,2,AHU Flow States,Self Reset Fault
953,2,AHU HR Cl EW,Hold
953,1,AHU HR Cl EW,Max
953,0,AHU HR Cl EW,Off
954,3,AHU HR Ht EW,Hold
954,2,AHU HR Ht EW,Limited Max
954,5,AHU HR Ht EW,LL-T Control
954,1,AHU HR Ht EW,Max
954,0,AHU HR Ht EW,Off
954,4,AHU HR Ht EW,T Control
955,2,AHU HR Ht GL,Hold
955,4,AHU HR Ht GL,LL-T Control
955,1,AHU HR Ht GL,Max
955,0,AHU HR Ht GL,Off
955,3,AHU HR Ht GL,T Control
956,1,AHU HR Suit,Cool
956,2,AHU HR Suit,Heat
956,0,AHU HR Suit,None
930,7,AHU Htg FBPD Out,Failsoft
930,3,AHU Htg FBPD Out,Hold
930,2,AHU Htg FBPD Out,Limited Max
930,6,AHU Htg FBPD Out,LL-T Control
930,8,AHU Htg FBPD Out,Low OA Temperature
930,9,AHU Htg FBPD Out,Low OA Temperature Startup
930,1,AHU Htg FBPD Out,Max
930,0,AHU Htg FBPD Out,Off
930,5,AHU Htg FBPD Out,T Control
930,4,AHU Htg FBPD Out,Water Flush
980,7,AHU Htg FBPD State,Failsoft
980,3,AHU Htg FBPD State,Hold
980,2,AHU Htg FBPD State,Limited Max
980,6,AHU Htg FBPD State,LL-T Control
980,8,AHU Htg FBPD State,Low OA Temperature
980,1,AHU Htg FBPD State,Max
980,0,AHU Htg FBPD State,Off
980,5,AHU Htg FBPD State,T Control
980,4,AHU Htg FBPD State,Water Flush
881,3,AHU Htg Staged Out,Hold
881,4,AHU Htg Staged Out,Instant Shutdown
881,2,AHU Htg Staged Out,Limited Max
881,6,AHU Htg Staged Out,LL-T Control
881,7,AHU Htg Staged Out,Low OA Temperature Startup
881,1,AHU Htg Staged Out,Max
881,0,AHU Htg Staged Out,Off
881,5,AHU Htg Staged Out,T Control
1044,3,AHU Htg Staged State,Hold
1044,4,AHU Htg Staged State,Instant Shutdown
1044,2,AHU Htg Staged State,Limited Max
1044,6,AHU Htg Staged State,LL-T Control
1044,1,AHU Htg Staged State,Max
1044,0,AHU Htg Staged State,Off
1044,5,AHU Htg Staged State,T Control
915,7,AHU Htg Valve Out,Failsoft
915,3,AHU Htg Valve Out,Hold
915,2,AHU Htg Valve Out,Limited Max
915,6,AHU Htg Valve Out,LL-T Control
915,8,AHU Htg Valve Out,Low OA Temperature
915,9,AHU Htg Valve Out,Low OA Temperature Startup
915,1,AHU Htg Valve Out,Max
915,0,AHU Htg Valve Out,Off
915,10,AHU Htg Valve Out,Remain In Control
915,5,AHU Htg Valve Out,T Control
915,4,AHU Htg Valve Out,Water Flush
974,7,AHU Htg Valve State,Failsoft
974,3,AHU Htg Valve State,Hold
974,2,AHU Htg Valve State,Limited Max
974,6,AHU Htg Valve State,LL-T Control
974,8,AHU Htg Valve State,Low OA Temperature
974,1,AHU Htg Valve State,Max
974,0,AHU Htg Valve State,Off
974,9,AHU Htg Valve State,Remain In Control
974,5,AHU Htg Valve State,T Control
974,4,AHU Htg Valve State,Water Flush
916,11,AHU Htg w FBPD Valve Out,Failsoft Damper
916,10,AHU Htg w FBPD Valve Out,Failsoft Valve
916,4,AHU Htg w FBPD Valve Out,Hold
916,3,AHU Htg w FBPD Valve Out,Limited Max Damper
916,2,AHU Htg w FBPD Valve Out,Limited Max Valve
916,9,AHU Htg w FBPD Valve Out,LL-T Control Damper
916,8,AHU Htg w FBPD Valve Out,LL-T Control Valve
916,12,AHU Htg w FBPD Valve Out,Low OA Temperature
916,1,AHU Htg w FBPD Valve Out,Max
916,0,AHU Htg w FBPD Valve Out,Off
916,13,AHU Htg w FBPD Valve Out,Remain In Control
916,7,AHU Htg w FBPD Valve Out,T Control Damper
916,6,AHU Htg w FBPD Valve Out,T Control Valve
916,5,AHU Htg w FBPD Valve Out,Water Flush
917,1,AHU Hum Prop,H Control
917,2,AHU Hum Prop,Limited H Control
917,0,AHU Hum Prop,Off
1327,1,AHU Hum Prop OVR,H Control
1327,3,AHU Hum Prop OVR,Hold
1327,2,AHU Hum Prop OVR,Limited H Control
1327,0,AHU Hum Prop OVR,Off
918,2,AHU Hum Staged,H Control
918,1,AHU Hum Staged,Instant Shutdown
918,3,AHU Hum Staged,Limited H Control
918,0,AHU Hum Staged,Off
1328,2,AHU Hum Staged OVR,H Control
1328,4,AHU Hum Staged OVR,Hold
1328,1,AHU Hum Staged OVR,Instant Shutdown
1328,3,AHU Hum Staged OVR,Limited H Control
1328,0,AHU Hum Staged OVR,Off
919,3,AHU Hum States,Humidity Unreliable
919,2,AHU Hum States,Limited Humid
919,0,AHU Hum States,No Humid
919,1,AHU Hum States,Normal Humid
957,1,AHU HX LL,LL-T Control
957,2,AHU HX LL,LL-T Wait
957,0,AHU HX LL,T Control
958,1,AHU Limited H Control,Limited H Control
958,0,AHU Limited H Control,No Limit Control
1349,2,AHU Limited H Control OVR,Hold
1349,1,AHU Limited H Control OVR,Limited H Control
1349,0,AHU Limited H Control OVR,No Limit Control
952,7,AHU MA StartStop States,Close Dampers
952,11,AHU MA StartStop States,Fan Fault
952,10,AHU MA StartStop States,Fans Off
952,0,AHU MA StartStop States,Off
952,6,AHU MA StartStop States,On
952,5,AHU MA StartStop States,Ramp Min OA
952,3,AHU MA StartStop States,Ramp SF
952,2,AHU MA StartStop States,RF Starts First
952,8,AHU MA StartStop States,RF Stops First
952,1,AHU MA StartStop States,SF Starts First
952,9,AHU MA StartStop States,SF Stops First
952,4,AHU MA StartStop States,Stabilize System
921,2,AHU MinOA Fan Mode,Emergency Flow
921,1,AHU MinOA Fan Mode,Max Flow
921,0,AHU MinOA Fan Mode,No Flow
922,1,AHU MinOA Fan State,Max Flow
922,0,AHU MinOA Fan State,No Flow
922,2,AHU MinOA Fan State,Start
959,3,AHU MinOA VFD Fan Mode,Emergency Flow
959,1,AHU MinOA VFD Fan Mode,Max Flow
959,2,AHU MinOA VFD Fan Mode,Min Flow Control
959,0,AHU MinOA VFD Fan Mode,No Flow
1329,3,AHU MinOA VFD Fan Mode OVR,Emergency Flow
1329,4,AHU MinOA VFD Fan Mode OVR,Hold
1329,1,AHU MinOA VFD Fan Mode OVR,Max Flow
1329,2,AHU MinOA VFD Fan Mode OVR,Min Flow Control
1329,0,AHU MinOA VFD Fan Mode OVR,No Flow
960,1,AHU MinOA VFD Fan State,Max Flow
960,3,AHU MinOA VFD Fan State,Min Flow Control
960,0,AHU MinOA VFD Fan State,No Flow
960,2,AHU MinOA VFD Fan State,Start
1330,4,AHU MinOA VFD Fan State OVR,Hold
1330,1,AHU MinOA VFD Fan State OVR,Max Flow
1330,3,AHU MinOA VFD Fan State OVR,Min Flow Control
1330,0,AHU MinOA VFD Fan State OVR,No Flow
1330,2,AHU MinOA VFD Fan State OVR,Start
961,0,AHU MinOAD Mode,Close
961,5,AHU MinOAD Mode,Emergency Open
961,2,AHU MinOAD Mode,Min OA
961,1,AHU MinOAD Mode,Open
961,4,AHU MinOAD Mode,Ramp Closed
961,3,AHU MinOAD Mode,Ramp Min OA
1331,0,AHU MinOAD Mode OVR,Close
1331,5,AHU MinOAD Mode OVR,Emergency Open
1331,6,AHU MinOAD Mode OVR,Hold
1331,2,AHU MinOAD Mode OVR,Min OA
1331,1,AHU MinOAD Mode OVR,Open
1331,4,AHU MinOAD Mode OVR,Ramp Closed
1331,3,AHU MinOAD Mode OVR,Ramp Min OA
963,0,AHU No Flow SM States,Fan Cmd Off
963,2,AHU No Flow SM States,Fan Proven
963,1,AHU No Flow SM States,Fan Start Up
963,4,AHU No Flow SM States,Low Flow
963,5,AHU No Flow SM States,Low Flow Lost Proof
963,8,AHU No Flow SM States,Manual Reset Fault
963,3,AHU No Flow SM States,Normal Lost Proof
963,6,AHU No Flow SM States,Self Reset Fault Lost Proof
963,7,AHU No Flow SM States,Self Reset Fault Proof
913,2,AHU OA Damper Control,Close
913,1,AHU OA Damper Control,Depressurize
913,5,AHU OA Damper Control,Hold
913,4,AHU OA Damper Control,Min OA
913,0,AHU OA Damper Control,Pressurize
913,3,AHU OA Damper Control,Purge
913,6,AHU OA Damper Control,Ramp Min OA
913,7,AHU OA Damper Control,Ramp Open
913,8,AHU OA Damper Control,T Control
923,3,AHU OA Damper Out,Close
923,2,AHU OA Damper Out,Depressurize
923,0,AHU OA Damper Out,FSCS Control
923,6,AHU OA Damper Out,Hold
923,5,AHU OA Damper Out,Min OA
923,1,AHU OA Damper Out,Pressurize
923,4,AHU OA Damper Out,Purge
923,7,AHU OA Damper Out,Ramp Min OA
923,8,AHU OA Damper Out,Ramp Open
923,9,AHU OA Damper Out,T Control
977,1,AHU Prop H Ctrl,H Control
977,0,AHU Prop H Ctrl,Off
1348,1,AHU Prop H Ctrl OVR,H Control
1348,2,AHU Prop H Ctrl OVR,Hold
1348,0,AHU Prop H Ctrl OVR,Off
964,4,AHU Relief Fan BSP,BS-P Control
964,3,AHU Relief Fan BSP,Hold
964,1,AHU Relief Fan BSP,Max
964,2,AHU Relief Fan BSP,Min
964,0,AHU Relief Fan BSP,Off
700,2,AHU Relief Fan State UL,BS-P Control
700,3,AHU Relief Fan State UL,Emergency On
700,1,AHU Relief Fan State UL,Min
700,0,AHU Relief Fan State UL,Off
1332,2,AHU Relief Fan State UL OVR,BS-P Control
1332,3,AHU Relief Fan State UL OVR,Emergency On
1332,4,AHU Relief Fan State UL OVR,Hold
1332,1,AHU Relief Fan State UL OVR,Min
1332,0,AHU Relief Fan State UL OVR,Off
924,4,AHU RF BSP Mode,BS-P Control
924,3,AHU RF BSP Mode,Hold
924,1,AHU RF BSP Mode,Max
924,2,AHU RF BSP Mode,Min
924,0,AHU RF BSP Mode,Off
698,2,AHU RF BSP Mode UL,BS-P Control
698,3,AHU RF BSP Mode UL,Emergency BS-P Control
698,4,AHU RF BSP Mode UL,Emergency Off
698,1,AHU RF BSP Mode UL,Min
698,0,AHU RF BSP Mode UL,Off
1333,2,AHU RF BSP Mode UL OVR,BS-P Control
1333,3,AHU RF BSP Mode UL OVR,Emergency BS-P Control
1333,4,AHU RF BSP Mode UL OVR,Emergency Off
1333,5,AHU RF BSP Mode UL OVR,Hold
1333,1,AHU RF BSP Mode UL OVR,Min
1333,0,AHU RF BSP Mode UL OVR,Off
925,4,AHU RF BSP State,BS-P Control
925,5,AHU RF BSP State,Failsoft
925,3,AHU RF BSP State,Hold
925,1,AHU RF BSP State,Max
925,2,AHU RF BSP State,Min
925,0,AHU RF BSP State,Off
699,2,AHU RF BSP State UL,BS-P Control
699,3,AHU RF BSP State UL,Emergency On
699,4,AHU RF BSP State UL,Failsoft
699,1,AHU RF BSP State UL,Min
699,0,AHU RF BSP State UL,Off
1334,2,AHU RF BSP State UL OVR,BS-P Control
1334,3,AHU RF BSP State UL OVR,Emergency On
1334,4,AHU RF BSP State UL OVR,Failsoft
1334,5,AHU RF BSP State UL OVR,Hold
1334,1,AHU RF BSP State UL OVR,Min
1334,0,AHU RF BSP State UL OVR,Off
926,4,AHU RF Track,Fan Track Control
926,3,AHU RF Track,Hold
926,1,AHU RF Track,Max
926,2,AHU RF Track,Min
926,0,AHU RF Track,Off
927,3,AHU RF VOL Mode,Hold
927,1,AHU RF VOL Mode,Max
927,2,AHU RF VOL Mode,Min
927,0,AHU RF VOL Mode,Off
927,4,AHU RF VOL Mode,VOL Control
927,5,AHU RF VOL Mode,Zero VOL Control
703,5,AHU RF VOL Mode UL,Emergency Off
703,4,AHU RF VOL Mode UL,Emergency VOL Control
703,6,AHU RF VOL Mode UL,Fan Track
703,1,AHU RF VOL Mode UL,Min
703,0,AHU RF VOL Mode UL,Off
703,2,AHU RF VOL Mode UL,VOL Control
703,3,AHU RF VOL Mode UL,Zero Vol Control
1335,5,AHU RF VOL Mode UL OVR,Emergency Off
1335,4,AHU RF VOL Mode UL OVR,Emergency VOL Control
1335,6,AHU RF VOL Mode UL OVR,Fan Track
1335,7,AHU RF VOL Mode UL OVR,Hold
1335,1,AHU RF VOL Mode UL OVR,Min
1335,0,AHU RF VOL Mode UL OVR,Off
1335,2,AHU RF VOL Mode UL OVR,VOL Control
1335,3,AHU RF VOL Mode UL OVR,Zero Vol Control
928,5,AHU RF VOL State,Failsoft
928,3,AHU RF VOL State,Hold
928,1,AHU RF VOL State,Max
928,2,AHU RF VOL State,Min
928,0,AHU RF VOL State,Off
928,4,AHU RF VOL State,VOL Control
704,3,AHU RF VOL State UL,Emergency On
704,4,AHU RF VOL State UL,Failsoft
704,1,AHU RF VOL State UL,Min
704,0,AHU RF VOL State UL,Off
704,2,AHU RF VOL State UL,VOL Control
1336,3,AHU RF VOL State UL OVR,Emergency On
1336,4,AHU RF VOL State UL OVR,Failsoft
1336,5,AHU RF VOL State UL OVR,Hold
1336,1,AHU RF VOL State UL OVR,Min
1336,0,AHU RF VOL State UL OVR,Off
1336,2,AHU RF VOL State UL OVR,VOL Control
914,5,AHU SF Control,Emergency Off
914,4,AHU SF Control,Emergency S-P Control
914,1,AHU SF Control,Min
914,0,AHU SF Control,Off
914,2,AHU SF Control,Ramp
914,3,AHU SF Control,S-P Control
1337,5,AHU SF Control OVR,Emergency Off
1337,4,AHU SF Control OVR,Emergency S-P Control
1337,6,AHU SF Control OVR,Hold
1337,1,AHU SF Control OVR,Min
1337,0,AHU SF Control OVR,Off
1337,2,AHU SF Control OVR,Ramp
1337,3,AHU SF Control OVR,S-P Control
929,2,AHU SF Mode,Hold
929,1,AHU SF Mode,Min
929,0,AHU SF Mode,Off
929,3,AHU SF Mode,Ramp
929,4,AHU SF Mode,S-P Control
421,2,AHU SF State,Emergency On
421,1,AHU SF State,Min
421,0,AHU SF State,Off
421,3,AHU SF State,Ramp
421,4,AHU SF State,S-P Control
1338,2,AHU SF State OVR,Emergency On
1338,5,AHU SF State OVR,Hold
1338,1,AHU SF State OVR,Min
1338,0,AHU SF State OVR,Off
1338,3,AHU SF State OVR,Ramp
1338,4,AHU SF State OVR,S-P Control
965,3,AHU Single Htg or Clg,Control Unreliable
965,2,AHU Single Htg or Clg,Idle
965,0,AHU Single Htg or Clg,Satisfied
965,1,AHU Single Htg or Clg,T Control
966,2,AHU Staged H Control,H Control
966,1,AHU Staged H Control,Instant Shutdown
966,0,AHU Staged H Control,Off
1351,2,AHU Staged H Control OVR,H Control
1351,3,AHU Staged H Control OVR,Hold
1351,1,AHU Staged H Control OVR,Instant Shutdown
1351,0,AHU Staged H Control OVR,Off
971,2,AHU Startup Required,Low OAT
971,0,AHU Startup Required,No
971,1,AHU Startup Required,Normal
978,1,AHU Supply Fan Type,Constant Capacity
978,0,AHU Supply Fan Type,Variable Capacity
967,0,AHU Two Device Sequencer,Device 1
967,1,AHU Two Device Sequencer,Device 2
1190,0,AHU Two Pos Damper,Close
1190,3,AHU Two Pos Damper,Emergency Open
1190,2,AHU Two Pos Damper,Hold
1190,1,AHU Two Pos Damper,Open
931,0,AHU Unit Type,Type 1
931,1,AHU Unit Type,Type 2
931,2,AHU Unit Type,Type 3
931,3,AHU Unit Type,Type 4
1042,1,AHU Zone Unocc Detailed,Econ
1042,2,AHU Zone Unocc Detailed,Econ Timing
1042,5,AHU Zone Unocc Detailed,Econ+Mech
1042,6,AHU Zone Unocc Detailed,Econ+Mech Timing
1042,11,AHU Zone Unocc Detailed,Idle
1042,3,AHU Zone Unocc Detailed,Mech
1042,4,AHU Zone Unocc Detailed,Mech Timing
1042,7,AHU Zone Unocc Detailed,Preheat
1042,8,AHU Zone Unocc Detailed,Preheat Timing
1042,9,AHU Zone Unocc Detailed,Preheat+Reheat
1042,10,AHU Zone Unocc Detailed,Preheat+Reheat Timing
1042,0,AHU Zone Unocc Detailed,Satisfied
1042,13,AHU Zone Unocc Detailed,Temperature Unreliable
1042,12,AHU Zone Unocc Detailed,Unocc Cntrl Not Req'd
1057,1,AHU Zone Unocc Status,Econ
1057,3,AHU Zone Unocc Status,Econ+Mech
1057,6,AHU Zone Unocc Status,Idle
1057,2,AHU Zone Unocc Status,Mech
1057,4,AHU Zone Unocc Status,Preheat
1057,5,AHU Zone Unocc Status,Preheat+Reheat
1057,0,AHU Zone Unocc Status,Satisfied
1057,8,AHU Zone Unocc Status,Temperature Unreliable
1057,7,AHU Zone Unocc Status,Unocc Cntrl Not Req'd
867,4,AI Filter Setup,Custom
867,2,AI Filter Setup,Monitor Only
867,1,AI Filter Setup,Process Data
867,0,AI Filter Setup,Process ID
867,3,AI Filter Setup,VAV Flow Control
360,7,AI Setup,10K NTC
360,13,AI Setup,10K NTC Type 2
360,8,AI Setup,10K NTC Type 3
360,10,AI Setup,10K NTC Type 3 SE
360,6,AI Setup,2.25K NTC
360,5,AI Setup,A99B
360,14,AI Setup,ACTUATOR FEEDBACK
360,9,AI Setup,Digital DPT
360,11,AI Setup,Digital Humidity
360,12,AI Setup,Digital Temperature
360,3,AI Setup,Nickel
360,4,AI Setup,Platinum
360,2,AI Setup,User Range Current
360,0,AI Setup,User Range Ohms
360,1,AI Setup,User Range Volts
8,1,AIH Input,Current
8,0,AIH Input,Resistive Pullup
8,2,AIH Input,Voltage
40003,0,Air Conditioning OA Cooling,Air Conditioning
40003,2,Air Conditioning OA Cooling,Hold
40003,1,Air Conditioning OA Cooling,OA Cooling
40056,0,Air Conditioning Ventilation,Air Conditioning
40056,2,Air Conditioning Ventilation,Hold
40056,1,Air Conditioning Ventilation,Ventilation
40103,0,Air Conditioning/OA Cooling,Air Conditioning
40103,1,Air Conditioning/OA Cooling,OA Cooling
40156,0,Air Conditioning/Ventilation,Air Conditioning
40156,1,Air Conditioning/Ventilation,Ventilation
1788,3,Air Handler Types,100% OA Dual Path
1788,2,Air Handler Types,100% OA Single Path
1788,5,Air Handler Types,Computer Room Air Conditioner
1788,7,Air Handler Types,Make Up Air Unit
1788,1,Air Handler Types,Mixed Air Dual Path
1788,0,Air Handler Types,Mixed Air Single Path
1788,4,Air Handler Types,Multizone
1788,6,Air Handler Types,Packaged Rooftop
114,1,Alarm Flags,Irregular Action
114,0,Alarm Flags,OnOff Action Failure
600,0,Alarm Normal,Alarm
600,2,Alarm Normal,Hold
600,1,Alarm Normal,Normal
235,2,Alarm Setup,Fast
235,3,Alarm Setup,Off
235,0,Alarm Setup,On
235,1,Alarm Setup,Slow
291,1,Alarm States,Alarm
291,0,Alarm States,Normal
713,1,Alarm Status Definition Set,Normal
713,2,Alarm Status Definition Set,Off Normal
713,0,Alarm Status Definition Set,Undefined
108,74,Alarm Value,
108,76,Alarm Value,Above Setpoint
108,68,Alarm Value,Alarm
108,77,Alarm Value,Below Setpoint
108,1,Alarm Value,Fault
108,67,Alarm Value,High Alarm
108,3,Alarm Value,High Limit
108,65,Alarm Value,High Warning
108,66,Alarm Value,Low Alarm
108,4,Alarm Value,Low Limit
108,64,Alarm Value,Low Warning
108,0,Alarm Value,Normal
108,2,Alarm Value,Off Normal
108,71,Alarm Value,Offline
108,75,Alarm Value,Online
108,72,Alarm Value,Shutdown
108,70,Alarm Value,Status
108,69,Alarm Value,Trouble
108,78,Alarm Value,Unoccupied
108,73,Alarm Value,Unreliable
1696,0,Alarm/Normal,Alarm
1696,1,Alarm/Normal,Normal
3030,1,Algorithm Select,Adaptive
3030,0,Algorithm Select,Scheduled
312,2,Alternate Access,Always
312,1,Alternate Access,By Mask
312,0,Alternate Access,Never
2501,0,AM PM,AM
2501,1,AM PM,PM
788,1,Amps/%FLA,%FLA
788,0,Amps/%FLA,Amps
24,5,Analog Alarm Value,Above Setpoint
24,6,Analog Alarm Value,Below Setpoint
24,4,Analog Alarm Value,High Alarm
24,2,Analog Alarm Value,High Warning
24,3,Analog Alarm Value,Low Alarm
24,1,Analog Alarm Value,Low Warning
